ID,X,Y
86,19.509919558054435,42.509732272211984
87,13.434693496777227,42.584350770291451
88,15.809337366638827,46.500374950027862
89,15.202832396892219,46.369140068255746
90,15.106384195229879,42.468545264419745
91,14.752328997572132,43.920907927159973
92,18.339451859359691,43.379142440206358
93,16.122708262099632,46.479519270369124
94,18.243401032272523,42.378382412247596
95,18.614270248328911,42.459454915346853
96,14.493465241442081,43.82403335266099
97,13.711420238568383,43.581874950067998
98,14.339631254521988,43.818596619613274
99,18.223890430461157,45.992521116164852
100,16.633398457708708,45.964082823946839
101,16.871934357268138,45.112024210460604
102,15.105493547576321,43.535559263206629
103,15.73435836745802,44.816620423704599
104,13.981495481636244,45.688758614498873
105,17.823258668211945,44.094814761409744
106,15.849474983389232,44.350718282713622
107,19.452438720372356,43.743572044021562
108,18.062676038286291,45.181112011968231
109,16.86622429789211,46.314153000259523
110,18.237205772923982,42.347643499964178
111,19.141503983793704,44.603727497848723
112,17.168978444442065,43.90603474951515
113,13.659510420847568,44.693547662406203
114,14.770699774039143,43.645152936602898
115,17.798712191400131,46.015136873919445
116,18.765629376673967,44.711964980436292
117,13.901868056399474,43.351145398119861
118,19.32182312702918,42.970768508709632
119,15.755110822286397,45.954883194503431
120,18.129045085927469,46.23857581999485
121,13.71709454470081,45.678822096635074
122,18.973246634513739,45.674203500992874
123,16.53649806655649,46.14293243248251
124,15.779627993041927,45.017406648858397
125,16.939731861086468,42.839908250741068
126,13.822180393386988,44.818729986909077
127,13.839389594438558,45.469759042740904
128,15.113420083952494,44.087604496997891
129,17.167092433853618,44.645269016893366
130,18.506228617189706,45.586830685698217
131,15.63560088951742,43.927823992769397
132,13.675832912188771,46.012852567750777
133,15.929118065629538,45.860194859275524
134,19.0402512933005,44.472300330249873
135,13.964248798486354,42.481589484429215
136,17.673186647616212,42.717304697347274
137,15.832531972065913,44.936970573787491
138,17.180437042357934,44.996213487887836
139,13.658263314952803,45.383824122931486
140,17.716758918698201,44.882228643590992
141,16.275144090755724,46.348715678861318
142,18.78977784172848,46.43353683016575
143,18.835617539950295,44.901139457756003
144,19.060279343118488,42.939350390047814
145,17.713005709157301,43.601659163267378
146,18.942132080025836,44.245867619171584
147,15.086785702274705,44.87974120000834
148,18.712148361553819,44.963295083957092
149,18.850921195807107,42.799287271250982
150,14.527421769110564,42.371662415706346
151,15.473389294739249,43.946716857160823
152,19.320914109604566,45.247360188123025
153,13.905163872447259,45.750698718861855
154,19.353330524256741,44.205583732857072
155,17.241496757310465,46.468013916328523
156,16.791060642759174,42.685751792930859
157,16.847960431064781,43.534289786195544
158,19.034938063505557,45.951815777858464
159,16.304422456728371,46.349938782791327
160,15.822233527806398,45.098885414904395
161,15.615498665120999,43.75396490492512
162,15.225346573365067,43.388731832712793
163,17.904016592842023,42.470737957605323
164,14.519937156930592,42.979128931053765
165,16.14433264108661,46.110121796541712
166,16.829847183089345,44.576569639529346
167,18.94935722783941,45.258977015296907
168,16.866129237710936,46.42956093077229
169,18.939938982354356,43.069399939524097
170,14.318109487728035,43.658437399251319
171,17.448325722220194,45.877561190385826
172,15.20859837052803,44.795701979064418
173,15.748713584730707,44.16763228055266
174,16.722908864038477,44.949058562811992
175,14.590049249169054,42.624083210029859
176,16.560723283198218,42.710926644533444
177,19.448376108807683,46.502565726991506
178,15.382160626505804,44.176868382066445
179,16.262061409807799,44.294478932577981
180,18.644675922253231,44.717526548610948
181,15.228322836117792,43.426209863839979
182,18.829243392339329,44.500423650468811
183,17.203540552365844,42.652468502404801
184,18.842326599731599,46.169149700449417
185,17.023886319709781,44.399567837772189
186,19.32844601475065,46.463924061140119
187,15.482364603339409,46.414836270563015
188,17.012041199702981,44.581827740553436
189,16.205873930548048,43.559671043585496
190,15.235808906498958,45.006893423101616
191,19.418252474775883,45.690919922629362
192,14.75968786416362,43.425823228497805
193,15.010311345229564,43.382868129774586
194,17.059483335814313,43.371154128255974
195,17.751255434165429,45.874805953774086
196,17.941970517020948,45.396038151305085
197,14.33472278141042,42.478829363048703
198,17.335532848430631,45.719669981287353
199,17.90248838460089,46.271569990298005
200,18.323382005762635,44.474761516806893
201,14.932011107928012,45.108792841334576
202,15.657552226674863,44.906696396474928
203,15.507949570308179,43.41094072015116
204,15.843130985578044,43.31529796664374
205,14.631854317260309,44.792733418030274
206,17.79072145515158,43.369071694577777
207,14.816167325708037,43.931533883238963
208,13.601651058071432,42.863650337675118
209,17.681990606302953,45.454413838589389
210,15.559470559164851,44.886374873710494
211,18.688507111119453,45.037581857465021
212,15.447293880365208,45.028215953676352
213,15.0396641992171,44.247462384217201
214,15.979577382120864,42.400397192595662
215,19.507034694505172,43.930177019373865
216,15.634394148304555,44.557683023965019
217,15.003493707424786,44.261653256424481
218,14.608397441729945,46.48529065108891
219,14.620714332534671,44.121842656061197
220,13.702422132844323,43.315185080251133
221,14.446869546270019,45.419318927476006
222,15.322567016895704,45.071458298264517
223,14.984190182110414,44.546983316772419
224,13.463681556230121,45.782872239281936
225,18.03486101970185,45.352055516167042
226,14.905214781893388,44.422072671022498
227,16.609649624675043,43.960275872101356
228,19.0477846276235,46.10419288197469
229,14.374519781004016,43.360437237855301
230,15.083714953140383,43.730274339139811
231,14.914334449488768,43.278568670902899
232,16.790255226980797,44.007087394672318
233,19.322939064506219,43.530544448495597
234,18.730078721603611,43.933810474989613
235,16.031992738512884,44.042780843015578
236,14.04890563261667,44.299239701908974
237,15.539017208371956,43.409976080943522
238,18.424142746324048,45.426754856627085
239,19.428250146579586,43.951017738981029
240,14.556133541722284,45.684100703317021
241,16.300090031018218,43.538664427809856
242,15.059319884795505,44.028335520821877
243,17.655013771146976,44.529754324893723
244,13.515571916650737,44.067833019022544
245,14.5704944254189,45.673078169988031
246,18.304702916243883,46.302313728125888
247,16.054690407094128,42.974574962404262
248,15.523464673872823,45.844298620748354
249,17.249449536542439,42.960188608257255
250,14.825442004643303,46.069969484637731
251,16.86783183083336,42.735489391306636
252,14.830045825133574,44.594602700316862
253,17.119758042331227,43.32418350970525
254,16.113863821379638,46.258543081394109
255,14.514499501729263,43.098653396121442
256,18.985944777395041,45.621644121658875
257,18.797808211245158,42.716455110095431
258,14.097995263315807,43.359029400204363
259,14.805040813788592,44.547008891737107
260,18.205076405479275,44.679760086517838
261,17.441403942146575,43.489519958247563
262,15.464253309693618,44.649724842892937
263,15.164225144395234,46.158449227041586
264,18.178106795065155,43.264099531628055
265,15.04830990316264,44.751250579735505
266,14.321818486736383,42.661074255049726
267,16.447958079806458,43.054616050287095
268,16.286368257778989,43.995783583704217
269,13.702346878205441,42.965494997827413
270,17.727696051563441,43.736293834498738
271,17.324008628694205,43.260919897501154
272,13.494519760498433,43.607092775985635
273,14.239585521573858,44.742995923077231
274,18.649271802778035,42.997730783244052
275,15.253807307154929,43.678968335249962
276,16.331378848061206,45.908459980724857
277,14.756115676436467,44.675270038763699
278,18.040590665916696,43.290487976953983
279,17.526567563742127,43.257067941567286
280,17.721250965430663,45.636526204270446
281,14.661151222315654,46.20965806428714
282,15.952201121771816,42.341369236691946
283,17.95141040017446,44.601522841083074
284,14.970301016066616,45.110419576242322
285,19.144296172394746,42.57899345858899
286,14.137199439130749,45.244521889200456
287,13.56801838869635,46.417726857540238
288,15.920887228979868,46.089643411362267
289,18.241423861543431,46.325282602590725
290,18.309328285160515,44.451648777810284
291,18.937859183119954,43.402399179422908
292,16.906133695453587,43.878778960694973
293,17.257925054887224,43.912091655770986
294,18.152075186305652,44.365039602584083
295,18.424313682284108,45.073959558858675
296,14.869498943514426,44.949741420736288
297,15.848940570380726,44.209013866379514
298,13.855432640195289,44.092381319568105
299,16.877814291333916,42.820831627826387
300,16.428473490616277,42.920354017976805
301,16.834122770035481,46.351253675787724
302,17.058625986823159,45.065063394835526
303,14.595572229755913,42.670107459707936
304,17.295839954033291,43.312078684014438
305,17.400519076343095,43.861510089303501
306,14.73314729378197,44.836858089831644
307,14.237702217514524,44.858360682047412
308,13.619182905010838,42.91339772874764
309,19.457694641125101,44.359850335152636
310,15.610110220179832,45.730071548964673
311,14.877310694759132,43.370745313912472
312,13.920198012505127,46.110699759800319
313,19.455491928167358,44.497393263126867
314,14.930752444676735,44.861648629405671
315,14.905819799772786,44.349115005589766
316,14.113419546575866,43.714501971600598
317,14.43561490822009,42.424463013528587
318,18.206538878876174,46.150248914303177
319,16.85057404929718,42.502332574575071
320,14.745924506573958,43.320231736258663
321,17.689497850745788,45.127383517119185
322,15.701792309185738,43.487443519777507
323,16.083736010719431,42.456122127838903
324,15.40783976595573,45.390889017852565
325,13.877889239486786,43.552520379524644
326,13.660158840819003,42.59744107635003
327,15.129461778790152,44.028789125896054
328,17.859096748248231,42.363142538477952
329,13.666104533445651,43.724503335431265
330,14.708001831970128,44.114527904555992
331,14.59631814248853,43.936979104006134
332,15.967189199332207,44.901735345465362
333,17.552548353181827,42.731475423872638
334,15.134571402091286,42.754508581879634
335,17.931474525181336,42.845399821721692
336,14.773028488809103,43.675983800024291
337,18.793049326063041,45.631704225798941
338,17.623654929921997,44.255403387147403
339,18.873050789587399,43.079345998030007
340,17.490737687917775,45.593073723308791
341,15.327200488985749,46.18507653336885
342,14.062266438257653,45.246453108227598
343,14.260661704542352,43.906904737349464
344,16.520552515089062,44.750029059782086
345,17.891074486601976,46.103663839767897
346,18.469344106426096,45.322462184391917
347,13.900408226222424,43.299759522500601
348,19.238690896240179,42.566987630092079
349,15.167774326394431,42.650714208782198
350,16.839240774637513,45.122349822984347
351,16.158046159977193,46.436960671345496
352,14.845157121749121,45.231618602209728
353,15.71117206660535,42.506329641489032
354,14.440796950084163,45.737290261560766
355,17.859099537762638,44.623405516447754
356,14.700357616850781,44.471061846736667
357,16.248181875202228,45.964548398389404
358,17.402757431587837,44.76259007191036
359,18.835963890008394,44.721830760674742
360,18.265567067747106,44.527507372382573
361,14.487272702703583,46.548130801111427
362,14.942461104425107,43.191458217766339
363,15.941092615751501,42.977920131836619
364,17.397112597610946,45.010769348829264
365,15.218044606210006,44.096254210670516
366,15.47048473889196,46.054577741907025
367,13.662229778884845,44.533802127898703
368,17.024302995902339,42.585580575972081
369,16.56990914559486,45.259665173452511
370,16.035198931719606,42.730458351921406
371,15.477539204472006,43.952733464564304
372,18.414324454496779,44.154394492060021
373,16.228363786757484,44.946656006091644
374,14.337254734190571,44.073902773013842
375,14.643529663807369,46.439460439971128
376,13.436272816081393,45.744541951563612
377,15.08014921287141,45.438294976226707
378,18.353059788505043,45.136040796519382
379,15.697335155374418,44.31925942974091
380,17.643452172649852,44.215886160304287
381,19.08793979140637,46.185133455250039
382,13.6012289881351,46.066448822391905
383,14.303443405415912,46.526376476695127
384,19.001822672550713,44.869143428153372
385,15.175315110742336,43.256115440621258
386,16.34655695114974,44.611265777946024
387,16.673460001439942,44.066768622358666
388,15.869690413839356,44.877920727399804
389,16.28446855352307,43.342633621973171
390,13.898957203425397,46.191118835385183
391,18.403744132854257,45.959253576062707
392,16.241854593879651,45.854725991619489
393,14.410076043382004,44.821639351336891
394,15.726829761148352,45.536721589845605
395,18.587656162205899,43.907175659681521
396,15.270297612406392,42.503158904761392
397,15.491114829802068,44.886481856849429
398,16.822852701809836,43.662946665648562
399,18.310331867651392,45.077477726629446
400,19.081259660201489,44.105843374101134
401,17.48384057877794,45.491878018780255
402,18.432763351826097,42.74172038037316
403,19.37219075383009,43.972282141504422
404,16.080405265123346,45.965588412589
405,16.962904194621562,42.649504201284643
406,16.160531067228234,43.759233627461427
407,17.623362049108518,42.569920776255557
408,15.321885597661018,46.074895157146102
409,16.291312636582479,44.128135200598088
410,19.180561499455386,44.214202342097281
411,15.647883042891207,45.836968058846402
412,16.854218017224802,44.44858402524526
413,18.178302152808332,42.776127849489029
414,17.964696905473673,45.318053431013951
415,14.848348736711872,45.311710194060012
416,15.528285766673985,43.441793647138532
417,13.646628593813499,44.299197837965139
418,15.275809791274767,45.125646887345916
419,19.106853247755502,46.178789338507158
420,17.789683758109327,45.883747971016419
421,19.091869832270188,43.147577425524815
422,18.655771266042279,46.146764949960478
423,15.16255961545145,45.231026183185662
424,15.958613166110595,45.60798054370899
425,14.132584304869221,46.29416841033273
426,18.886199937413842,44.859458287012181
427,15.656310963079106,44.187639268787287
428,13.922601858894698,44.937091892873369
429,19.293643450074232,43.569585246570227
430,13.839201622064348,46.235198062552044
431,18.663014436504433,43.897790067044717
432,17.602702679398341,44.637935312471058
433,15.336644051697061,46.367851590334212
434,14.143299158696584,42.543369653051009
435,17.953844162384584,42.361289940422161
436,17.247649348177127,44.145713883597274
437,15.255269694725566,44.860573805692511
438,15.266540037316211,44.644316479172794
439,18.825242863668979,45.087548154765223
440,18.966672822224666,42.391588689966433
441,14.595894550056595,44.239001740306691
442,16.177307679949298,43.789299349578904
443,15.178334916528582,45.258741069524007
444,17.488188431732524,45.503076335216264
445,18.040801869808341,46.495544257741329
446,17.519190910109643,44.740861415799763
447,17.072922137420015,45.147212413260682
448,18.080439811675774,44.069270574477123
449,16.255228986225255,42.419748723482662
450,18.799849821216096,44.871537812568214
451,17.630184109067905,45.807121394349288
452,18.967989215095287,42.885185211804767
453,13.4407335920355,46.536949616540774
454,18.415011733820414,42.863445698503156
455,17.277114740972042,44.239339348255953
456,16.257459758849826,43.300351687119779
457,14.484649902511222,43.733614957935465
458,13.823605458553448,46.399830114089127
459,18.423388443095149,43.189331426952116
460,13.521549684353191,43.735853769395348
461,18.729429884714701,45.295614369307643
462,18.077301008161825,42.823700154220845
463,14.002388363575852,43.657844002112036
464,17.387026406055988,44.259697877797265
465,17.573792229787518,44.356980993422468
466,16.11220413635964,43.364088679630257
467,15.942488234943987,44.541849563699927
468,14.151039241322945,43.387954177739992
469,16.425266574476005,45.566758281162834
470,18.856480059936359,46.004539268103883
471,19.153177375489211,46.244381034983469
472,18.837615823870745,42.6894244511696
473,18.814496399287403,44.743308199047959
474,18.608547451377881,45.355057816976434
475,14.984212936592661,43.252277579286492
476,15.402841423742219,42.529808854957466
477,16.205593236705067,43.844703021671883
478,19.14470255579073,45.919276515666454
479,14.25330015506014,46.424050229667159
480,17.149518586911672,45.2208781558029
481,18.293130381935178,45.484057559688715
482,17.251753084819761,43.320295894673897
483,19.362787709983703,45.802777195781012
484,14.193839528697854,44.757848069034978
485,18.666175860501735,44.169061069934095
486,18.734528843990226,43.809660644118217
487,17.589854706072838,43.49553963384345
488,18.121126014828462,45.728255839156503
489,16.419366732831996,43.482009430602041
490,18.652875433747212,45.954510521359971
491,14.119441730740487,43.079400842825507
492,19.14925558318625,45.137621796785467
493,19.17610474125372,45.010944360066972
494,19.068570425401401,44.834656819204497
495,17.678045327150709,43.900452465534961
496,19.280654073976624,43.821172551244466
497,14.445495581782819,46.466489110723757
498,15.366781416988758,45.31149124243759
499,14.24735656269141,45.878096311310543
500,16.941602621543748,44.005481904470109
501,16.155664556494003,42.820075618650243
502,15.154434824773626,44.465123324541835
503,14.573076088424529,45.631794578295683
504,17.426986322138127,44.346511627291164
505,15.992900579391062,42.735007704340752
506,17.980488485976572,42.670271729580612
507,17.755886820940834,43.413135000567834
508,19.21427522075545,44.976612530831893
509,16.896390503330736,45.272045614843599
510,18.467563644977055,44.269352629259849
511,18.012365079952019,43.642514331587385
512,18.326329768717962,44.923403772906667
513,17.895064436872168,44.885044685735608
514,13.549390154355709,44.045878796172808
515,17.207614728511786,44.545611839342861
516,16.180296278664407,43.036952619779029
517,15.012412998355755,46.501775229673932
518,16.979530027098857,44.031783562007625
519,15.775591073062889,43.594170700484852
520,18.628611974791781,44.778592714650976
521,15.331221819389237,45.97387484979113
522,16.788504030119945,43.405134242362195
523,16.153655428672732,43.582882525729339
524,14.971875667218008,44.086347416216661
525,13.878905459576433,44.761408068605384
526,14.277133707780989,43.139130107852729
527,14.427276879052386,45.956821896124829
528,16.097261601338893,46.08313866963428
529,18.538258227579348,46.278552948363355
530,13.992766138428797,43.659438529861461
531,18.888661136767389,43.235442023215278
532,15.053213180771067,46.00862729233458
533,17.567627096858452,45.841282791158768
534,14.876972710357075,43.311775828376732
535,15.976709331032559,44.928498173422739
536,19.444044047637135,46.491950449497608
537,15.546144738715494,43.761606280247257
538,18.757616065152654,45.614294411235029
539,16.254442621255311,44.09441629589584
540,18.149971176964197,45.551772600592308
541,13.848168601273215,42.532495213674288
542,13.721170321808106,42.474165871710603
543,16.417630075140245,45.991268368333245
544,17.052796191695009,45.061407263469619
545,17.916110881197952,43.661348012181215
546,14.21788799892987,44.912045206492181
547,14.306065251782735,46.16307405513551
548,16.839915683600633,46.070302049519846
549,13.563440513093356,45.038556594256079
550,15.052943841707004,44.024458983298125
551,13.901190353413398,44.663717045197373
552,18.117805960164901,43.168631918754272
553,15.500382742040321,44.65256721962897
554,14.35189345990503,46.089032262069821
555,18.811551011391373,43.204858951723828
556,16.252873090359252,43.845168188770664
557,16.442383506076517,42.513778449679833
558,18.901047868660452,43.005533958643213
559,15.104131521306012,44.681118199452776
560,14.321933691392218,42.947039905214126
561,15.251768072453467,42.922682144813152
562,17.083085666238659,46.499832147683563
563,17.415706896766121,46.327793550758557
564,19.014871911103707,42.694343709280766
565,16.931417504734878,45.54422252261557
566,18.831501183309971,43.534167811834479
567,13.505934622710278,46.208521625015024
568,16.430817132928865,44.358957576952129
569,14.281685859991912,44.710087317233565
570,17.687873677027209,43.768955680327238
571,17.950020113426838,46.185710653149343
572,16.50433649133528,45.751945213011084
573,17.841645158681594,43.358284121367582
574,17.16612988879448,44.203548443959853
575,15.380459851200039,43.069062753609558
576,17.592799675571104,44.886393466359344
577,16.738648713348979,42.676761283392004
578,15.657145614791247,46.316150579944676
579,17.228590876708257,43.191740112077355
580,19.194105888568835,45.424542687724049
581,16.580358911364957,43.42103326776563
582,18.734964116705591,46.05997222157405
583,15.427103559357526,43.355354881321951
584,19.354984267761559,44.803074729720734
585,19.391477517697357,44.460621817345803
586,17.507647019711818,43.379681903289971
587,18.955926204932087,45.353018483419135
588,17.168705611509147,43.2734049227874
589,15.225394179138904,44.96480734605445
590,16.830011582149265,43.590832383678489
591,15.144406356666217,46.117970943693379
592,19.500710708586816,45.254024209318871
593,15.431081415404293,43.920230698455576
594,16.01085165696314,42.702212352386262
595,13.829326466757978,46.461969600681037
596,18.842601553706508,43.30279278434331
597,16.588688694990864,45.90656438025789
598,17.759422582328313,45.535490906909601
599,17.460766257068254,45.612892625464035
600,14.653305561022965,44.590773711826429
601,15.659533602961094,42.858138452950548
602,14.305474650108264,46.513472406385986
603,17.879705230336089,46.027797801118076
604,13.857303660243968,45.117638022663151
605,17.187904424542392,42.873125010889446
606,15.639641141923125,42.37551111018756
607,14.616401060987977,43.753646884960794
608,14.854133995544629,45.04899914844718
609,16.887861568466683,43.266618932202675
610,17.07241640355058,43.610548139988687
611,19.041763574848073,44.638997367418753
612,16.909910754277629,44.338817723946939
613,17.946479151014536,46.549358398713899
614,17.769325516743823,44.772731740914196
615,17.292694536197725,43.646923745788278
616,19.369451912635192,43.639730686377199
617,16.945313501428803,45.898254859082243
618,18.8473188574816,44.496828418934257
619,18.307682609622944,45.953973338588014
620,16.122312390348647,43.562516920442249
621,15.063188756494231,43.004219299732199
622,15.521693699329408,42.97344315362178
623,17.402395077147862,43.118766828504434
624,17.262057472506971,45.79277359105096
625,17.028529943146452,44.011818336538347
626,16.216742176359325,45.668402805728718
627,18.625871899861409,44.470901681174446
628,15.226210515822334,45.477875280080369
629,17.071760951831308,42.79996159238749
630,17.591592278640405,45.08788943795264
631,14.042712554867801,45.716866230532837
632,15.568473229896151,44.086916360349328
633,16.801802151618237,45.651448371732258
634,15.17794530596527,45.840535723824757
635,15.634004807971708,44.554955847043033
636,13.497887969292563,43.119699373953878
637,14.658702506438678,42.696458803298995
638,16.272399720308595,44.899068691488623
639,15.883418977260851,45.477450782839405
640,18.353576075372487,45.03248625097482
641,14.956309204933863,44.062423384172156
642,18.358397386126562,43.47220987586077
643,17.751839557072767,45.603875639815868
644,18.780413501096362,43.968137639656668
645,14.01987812850027,44.881374146280159
646,14.937631233645359,46.26178263563456
647,15.40685824241922,42.537505556511462
648,16.745257948114645,44.300554182277281
649,15.409630945723604,45.937364021326552
650,18.178443483230048,45.165277250467234
651,17.719773806669156,43.976500416006807
652,16.518968491740679,42.603356378134833
653,14.31339730119309,46.093996302302223
654,18.273923922087096,43.026222124549342
655,16.575534396842929,44.831283078597167
656,14.238446921100094,45.069252956433054
657,18.871163950011223,44.076093693058986
658,18.087927921156179,43.29730857445648
659,18.192738772960976,42.843734772309332
660,17.512332486431205,43.564108722713037
661,14.059567859881568,44.529085735669646
662,19.34336871917785,43.697112606498635
663,14.133536463984042,45.689542182105164
664,15.497540617762873,42.768387673813365
665,14.10763493383808,42.467300690790253
666,14.315778672205868,43.112197987737893
667,17.805229101228097,43.024225841031303
668,18.356707403124744,45.774240790815853
669,13.551920416345849,44.787454960787642
670,18.251184425088997,45.793287196178312
671,16.957965354082205,46.465576019936051
672,17.065943261681621,45.346728162467819
673,17.782979822798875,44.822003496663349
674,15.055048688910839,44.64723256419839
675,18.313225290330976,44.402261286089633
676,15.385749267725215,45.798825060751284
677,16.256736879332674,44.819148063956952
678,15.341842719721921,45.79194785734218
679,13.851069098152704,42.869791466244934
680,18.753254548861527,43.38427892873873
681,19.343611408132027,42.359512822518496
682,18.763604557495121,42.866689396297978
683,16.050358326654234,45.343619739344255
684,16.359576134438722,42.519576958998925
685,19.017950204447786,44.437337176955339
686,16.829399667522093,45.344742997404033
687,16.077050555578214,44.759847429787385
688,17.449869065578675,43.96719594288772
689,17.943740214641366,42.463671346718684
690,15.073522928321907,46.548743993214551
691,17.348770579558181,43.582102008652868
692,14.209570035365974,44.39990367890163
693,17.593752214476829,46.494996949407785
694,15.768340223069023,43.851387976669123
695,14.923517461541572,44.913431789551183
696,17.668085691542061,46.315218010307291
697,18.005477891421027,44.752762113129556
698,18.65932853397349,45.197702932881789
699,15.401593640501872,45.862528823862029
700,18.778042547351891,46.462987187773777
701,18.876118893020664,45.030204340299285
702,17.510936362168575,44.67874671339613
703,16.997918065789023,42.600238175162872
704,17.827950762924658,45.352335510793587
705,13.841829187172385,44.665914812951399
706,15.231438964876505,43.421844435042075
707,17.68923610552638,44.991253246392937
708,14.258912261325618,43.297606164562147
709,13.856048280342337,43.265200437668696
710,16.501602526638656,45.090080783061673
711,13.486329092271522,44.017485339922601
712,13.71725233237974,46.541524303898321
713,19.178414318724961,46.406021772664467
714,16.510184547374944,43.448136371461516
715,15.043747852131446,46.117541000451958
716,19.298871483305682,44.022931326791984
717,18.136820401579342,43.522648757332391
718,17.507183230960479,44.040135596444642
719,15.942131845898871,44.352423997788705
720,16.663286344403357,46.4182505599303
721,15.676250600998207,42.900881608597942
722,14.71030123779396,43.024794894997207
723,19.224182449483923,43.697907984606196
724,17.772212233538617,43.353357982388921
725,17.466506227511296,45.660907241035417
726,15.770880917513775,46.15825057537662
727,13.442266920013612,44.959444728003987
728,19.102617520338274,43.718571652059495
729,17.73140063892383,46.228544271546369
730,13.809310512043806,46.220269718100631
731,13.734679356700395,46.494005011019198
732,16.257732546087929,46.159289171534631
733,16.289444394712064,45.373566632504073
734,15.050985105597009,44.986359758637917
735,19.063213669744837,44.218315078409262
736,15.493569836928936,43.33698659729766
737,17.81927140812277,45.7332848944002
738,14.644512636483864,45.510723001089453
739,15.25711494997989,43.534789232938778
740,15.257719685964483,42.428681147666005
741,17.402542812671726,44.71757083783902
742,18.473967210197031,42.785437292480445
743,17.999200399006913,42.733745619698418
744,15.249387146860666,43.147007882064102
745,19.222353616603002,45.312911394067036
746,18.641843023567681,43.150769719193576
747,16.202855522677062,44.524224029532071
748,13.812976663741178,45.222779992964874
749,18.546055759319376,44.41336214364842
750,16.708485884014426,46.022741003310827
751,19.41372093174698,43.706182998429547
752,16.183517545321898,43.47356612851047
753,18.24859329142787,42.757787577438435
754,14.70825507910768,45.329722695551624
755,19.189598295762451,46.246964096647851
756,18.444719087595491,42.860447107391238
757,18.97859772954002,44.481803774272038
758,19.349235819216094,44.550921361992572
759,16.295153560276084,46.031927378480056
760,14.577501919875388,46.160344647019322
761,15.847431970057364,43.450098952239301
762,18.118808303771623,44.671120643112232
763,17.57354522721625,44.050502387194911
764,17.761263336841736,43.634033333282439
765,18.93887296446562,45.093408174852016
766,14.754032351492716,42.67561387121804
767,18.763605319539771,44.296699239999157
768,14.111015025556016,42.983083325572856
769,14.187751227173292,44.57416766291049
770,15.976336091188436,44.028509633122198
771,18.517611504918666,43.355603566006614
772,17.490671784087326,44.346532720491702
773,15.011297393166794,44.510174027266011
774,14.320644565912428,45.602479507007253
775,15.047472896436718,43.077635837050515
